32_TMI20070725T2-52	taŋ qamujāqkele mid'um.	taŋ qamujāq-kele mid'-u-m.	DST.ATTR ladle-ACC take-E-IND.TR.3SG	Таӈ хамуйаах мидьум.	Заяц взял тот черпак.	The hare took the scoop.	ウサギはその杓子を受け取った。	100(32.43)
32_TMI20070725T2-53	uket'.	uke-t'.	go.out:PFV-IND.INTR.3SG	Укэч.	Он вышел на улицу.	He went out.	外に出た。	100(32.43)
32_TMI20070725T2-54	ukejdele d'e īt' īt' l'ej.	ukej-dele d'e īt' īt' l'e-j.	go.out:PFV-SS.SEQ INTJ for.a.long.time for.a.long.time exist-IND.INTR.3SG	Укэйдэлэ дьэ иич иич льэй.	Он вышел и долго долго там был.	He went outside and was there for a long long time.	外に出て、長い間外にいた。	100(32.44)
32_TMI20070725T2-55	taŋ terikiedie tāt örn'iej:	taŋ terikie-die tāt örn'ie-j:	DST.ATTR old.woman-DIM ANPH:ADV shout:INCH-IND.INTR.3SG	Таӈ тэрикиэдиэ таат өрньиэй.	Старуха начала звать.	The old woman started calling.	おばあさんは叫びはじめた：	100(32.45)
32_TMI20070725T2-56	“t'olhoro, qoll'ejek?”	“t'olhoro, qoll'e-jek?”	hare be.where-IND.INTR.2SG	«Чолҕоро хол льэйэк».	«Зайчик, где ты?»	“Hare, where are you?”	「ウサギよ、どこにいるんだい？」	100(32.46)
32_TMI20070725T2-57	“ā, met tī l'eje.	“ā, met tī l'e-je.	INTJ 1SG PROX:LOC exist-IND.INTR.1SG	«Аа, мэт тии льэйэ.	«Я тут!	“I'm here!	ああ、ぼくはここにいるよ。	100(32.47)
32_TMI20070725T2-58	pude jōdeje.”	pude jōde-je.”	outside play-IND.INTR.1SG	Пудэ йоодэйэ».	Играю на улице.	I'm playing outside.”	外で遊んでいるよ」	100(32.47)
32_TMI20070725T2-59	“ē.”	“ē.”	INTJ	«Ээ».	«Э-э».	“Eh.”	「そうかい」	101(32.48)
32_TMI20070725T2-60	tāt oknogen juönum.	tāt okno-gen juö-nu-m.	ANPH:ADV window(Rus.)-PROL see-IPFV-IND.TR.3SG	Таат окногэн йуөнум йуѳ...	Старуха посмотрела в окно:	The old woman looked through the window.	そしておばあさんは窓から見た。	101(32.49)
32_TMI20070725T2-61	tāt tiŋ t'olhorādie tāt pömudej.	tāt tiŋ t'olhorā-die tāt pömude-j.	ANPH:ADV PROX:ATTR hare-DIM ANPH:ADV slide.down-IND.INTR.3SG	Таат тиӈ чолҕораадиэ таат пѳмудэй.	Зайчик катался.	The hare was sliding.	ウサギは滑っていた。	101(32.49)
32_TMI20070725T2-62	tāt īt' el_l'elle:	tāt īt' el=l'e-lle:	ANPH:ADV for.a.long.time NEG=exist-SS.SEQ	Таат иич эл льэллэ:	Через некоторое время старуха сказала:	After a while, the old woman said,	そしてまもなくして(おばあさんは言った)：	101(32.5)
32_TMI20070725T2-63	“kie,” moni, “šökkek_ie!”	“kie,” mon-i, “šök-kek=ie!”	friend say-IND.INTR.3SG enter-IMP.FUT.2SG=SFC	«Киэ, — мони, — шөккэк иэ!»	«Заходи в дом!»	“Enter the house!”	「中に入りなさい！」	101(32.5)
32_TMI20070725T2-64	“ā,” moni.	“ā,” mon-i.	INTJ say-IND.INTR.3SG	«Аа», — мони.	«Хорошо», — сказал заяц.	“All right,” said the hare.	「わかったよ」ウサギは言った。	101(32.51)
32_TMI20070725T2-65	tāt terikiedie iŋd'et iŋd'et tude, tudel'egele tāt nohīgele napërstok oŋrūt usnula.	tāt terikie-die iŋd'e-t iŋd'e-t tude, tudel'e-gele tāt nohī-gele napërstok oŋrū-t usnula.	ANPH:ADV old.woman-DIM sew:DETR-SS sew:DETR-SS 3SG:GEN 3SG:SUBST-ACC ANPH:ADV thimble-ACC thimble(Rus.) fall.asleep-SS she.fell.asleep(Rus.)	Таат тэрикиэдиэ иӈдьэт иӈдьэт тудэ, тудэ льэгэлэ таат ноҕиигэлэ напёрсток оӈруут уснула.	Старуха сидела шила, и свой напёрсток ... напёрсток ... и заснула.	The old woman was sewing, and her thimble ... thimble ... and she fell asleep.	そしておばあさんは縫い物をしていて自分のあれを指貫を、指貫を...、眠った。	101(32.52)
32_TMI20070725T2-66	chajnik tīmiel'ege ohōj, l'ege.	chajnik tīmiel'e-ge ohō-j, l'e-ge.	kettle(Rus.) PROX.QLT:SUBST-LOC stand-IND.INTR.3SG that.one-LOC	Чайник тиимиэ льэгэ оҕоой, льэгэ.	Стоял чайник на этом ...	There was a kettle on the ...	やかんがこういうあれに置かれていた。	101(32.53)
32_TMI20070725T2-67	tā chajnikke lolhoj.	tā chajnik-ke lolho-j.	DST.LOC kettle(Rus.)-LOC boil-IND.INTR.3SG	Таа чайниккэ лолҕой.	Чайник кипел.	The kettle was boiling.	そこでやかんが沸騰していた。	101(32.54)
32_TMI20070725T2-68	tāt īt' el_l'et mežžet'.	tāt īt' el=l'e-t mežže-t'.	ANPH:ADV for.a.long.time NEG=exist-SS wake.up:PFV-IND.INTR.3SG	Таат иич эл льэт мэжжэч.	Вскоре старуха проснулась.	The old woman woke up soon.	そしてまもなくしておばあさんは目を覚ました。	101(32.55)
32_TMI20070725T2-69	“t'olhoro, qoll'ejek?”	“t'olhoro, qoll'e-jek?”	hare be.where-IND.INTR.2SG	«Чолҕоро хол льэйэк?»	«Заяц, где ты?»	“Hare, where are you?”	「ウサギよ、どこにいるんだい？」	101(32.56)
32_TMI20070725T2-70	öjl'e.	öjl'e-0.	not.exist(-IND.INTR.3SG)	Өйльэ.	Зайца не было.	There was no hare.	ウサギはいなかった。	101(32.57)
32_TMI20070725T2-71	tāt uket'.	tāt uke-t'.	ANPH:ADV go.out:PFV-IND.INTR.3SG	Таат укэч.	Старуха вышла на улицу.	The old woman went out.	そして外に出た。	101(32.58)
32_TMI20070725T2-72	ukejdele moni:	ukej-dele mon-i:	go.out:PFV-SS.SEQ say-IND.INTR.3SG	Укэйдэлэ мони:	Вышла на улицу и сказала:	She went out and said,	外に出て言った：	101(32.59)
32_TMI20070725T2-73	“t'olhoro, qoll'ejek?”	“t'olhoro, qoll'e-jek?”	hare be.where-IND.INTR.2SG	«Чолҕоро, хол льэйэк?»	«Где же ты, заяц?»	“Where are you, hare?”	「ウサギよ、どこにいるんだい？」	101(32.59)
32_TMI20070725T2-74	jūket tāt:	jūket tāt:	from.far.away ANPH:ADV	Йуукэт таат:	Издалека заяц закричал:	The hare shouted from afar,	遠くから（ウサギが言った）：	101(32.6)
32_TMI20070725T2-75	“ā met tī l'eje.”	“ā met tī l'e-je.”	INTJ 1SG PROX:LOC exist-IND.INTR.1SG	«Аа, мэт тии льэйэ».	«Я здесь!»	“I am here!”	「ああ、ぼくはここにいるよ」	101(32.6)
32_TMI20070725T2-76	izdal'ka_tak_krichit.	izdal'ka_tak_krichit.	he.shouts.from.afar(Rus.)	Издалька так кричит.	Издалека так закричал:	The hare shouted from afar.	遠くからこう叫んでいる。	101(32.6)
32_TMI20070725T2-77	tāt moni:	tāt mon-i:	ANPH:ADV say-IND.INTR.3SG	Таат мони:	И сказал:	And he said,	そして言った：	101(32.61)
32_TMI20070725T2-78	“metin el_nadaŋōjek.	“met-in el=nadaŋō-jek.	1SG-DAT NEG=be.necessary-IND.INTR.2SG	«Мэтин эл надоӈоойэк.	«Ты мне не нужна!	“I don't need you!	「ぼくにはおまえは要らないよ。	101(32.61)
32_TMI20070725T2-79	tet ibišī kīmer metin el_nadaŋō!”	tet ibišī kīmer met-in el=nadaŋō-0!”	2SG breast inner.side.of.hide 1SG-DAT NEG=be.necessary(-IND.INTR.3SG)	Тэт ибишии кимер мэтин эл надоӈоо!»	Мне не нужна грязь (букв. мездра) от твоих грудей!	I don't need dirt (lit. inner side of hide) from your breasts!	おまえのおっぱいのかすなんて要らない」	101(32.62)
32_TMI20070725T2-80	tvoë_moloko_ne_nado_govorit.	tvoë_moloko_ne_nado_govorit.	I.don't.need.your.milk.he.says(Rus.)	«Твоё молоко не надо», — говорит.	«Твоё молоко не надо», — говорит.	I don't need your milk.”	おまえのおっぱいは要らないと言った。	101(32.63)
32_TMI20070725T2-81	ubezhal.	ubezhal.	he.ran.away(Rus.)	Убежал.	Убежал.	And he ran away.	逃げた。	101(32.63)
32_TMI20070725T2-82	tāt_starukha_zashla.	tāt_starukha_zashla.	the.old.woman.entered(Rus.)	Таат старуха зашла.	Таат старуха зашла.	The old woman entered the house.	おばあさんは家に入った。	101(32.64)
32_TMI20070725T2-83	šögi.	šög-i.	enter-IND.INTR.3SG	Шѳги.	Зашла.	She entered the house.	家に入った。	101(32.65)
32_TMI20070725T2-84	tude chajnikkele penim.	tude chajnik-kele peni-m.	3SG:GEN kettle(Rus.)-ACC put-IND.TR.3SG	Тудэ чайниккэлэ пэним.	Поставила свой чайник.	She put her kettle.	自分のやかんを置いた。	101(32.66)
32_TMI20070725T2-85	tude pulutkin legulek āmele.	tude pulut-kin legul-ek ā-mele.	3SG:GEN old.man-DAT food-FOC make-OF.3SG	Тудэ пулуткин лэгулэк аамэлэ.	Своему мужу приготовила еду.	She prepared a meal for her husband.	自分の夫に食事を作った。	101(32.67)
32_TMI20070725T2-86	modoj.	modo-j.	sit-IND.INTR.3SG	Модой.	Сидела.	She was sitting.	座っていた。	101(32.68)
32_TMI20070725T2-87	tāt pulut t'uöte el_kelunu, el_kelunu.	tāt pulut t'uöte el=kelu-nu-0, el=kelu-nu-0.	ANPH:ADV old.man always NEG=come-IPFV(-IND.INTR.3SG) NEG=come-IPFV(-IND.INTR.3SG)	Таат пулут чуөтэ эл кэлуну, эл кэлуну.	Муж всё не возвращался.	The husband didn't come for some time.	おじいさんはずっと帰ってこなかった。	101(32.69)
32_TMI20070725T2-88	tude nohīgele mid'um āj.	tude nohī-gele mid'-u-m āj.	3SG:GEN thimble-ACC take-E-IND.TR.3SG again	Тудэ ноҕиигэлэ мидьум аай.	Она снова взяла свой напёрсток.	She took her thimble again.	彼女は自分の指貫を手にした、再び。	101(32.7)
32_TMI20070725T2-89	āj mid'um.	āj mid'-u-m.	again take-E-IND.TR.3SG	Аай мидьум.	Снова взяла.	She took it again.	再び手にした。	101(32.71)
32_TMI20070725T2-90	amladajm.	amladaj-m.	swallow:PFV-IND.TR.3SG	Амладайм.	Проглотила.	She swallowed it.	飲み込んだ。	101(32.72)
32_TMI20070725T2-91	proglotila_spit.	proglotila_spit.	she.swallowed.it.and.fell.asleep(Rus.)	Проглотила, спит.	Проглотила, спит.	She swallowed it and fell asleep.	飲み込んで眠っている。	101(32.73)
32_TMI20070725T2-92	tāt sobaka töwke töwke l'ej.	tāt sobaka töwke töwke l'e-j.	ANPH:ADV dog(Rus.) dog dog do.that-IND.INTR.3SG	Таат собока привя... тѳукэ тѳукэ льэй.	И собака ... собака собака это ...	And a dog ... a dog, a dog, erm ...	犬があれした。	101(32.74)
32_TMI20070725T2-93	töwkegi tāt ojd'ej.	töwke-gi tāt ojd'e-j.	dog-POSS.3 ANPH:ADV bark:DETR-IND.INTR.3SG	Тѳукэги таат ойдьэй.	Залаяла собака.	A dog started barking.	犬が吠えた。	101(32.75)
32_TMI20070725T2-94	tāt juödege pulundiedie šögi.	tāt juö-dege pulun-die-die šög-i.	ANPH:ADV see-POSS.3:DS old.man-DIM-DIM enter-IND.INTR.3SG	Таат йуѳдэгэ пулундиэдиэ шѳги.	Она увидела, как зашёл старик.	She saw the old man entering.	見ると、おじいさんが入ってきた。	101(32.76)
32_TMI20070725T2-95	“qaja mo_oŋrōjoq_dū?”	“qaja mo=oŋrō-joq=dū?”	INTJ AFF=sleep-IND.INTR.2SG=Q	«Хайа мо оӈроойох дуу?»	«Ну вот, ты спишь?	“Well, are you sleeping?”	﻿‎‎「おや、眠っているのかい？」	101(32.77)
32_TMI20070725T2-96	“ā,” tāt mežžet'.	“ā,” tāt mežže-t'.	INTJ ANPH:ADV wake.up:PFV-IND.INTR.3SG	«Аа», таат мэжжэч.	«А-а», — старуха проснулась.	“Ah,” the old woman woke.	「ああ」おばあさんは目を覚ました。	101(32.78)
32_TMI20070725T2-97	“l'e mit t'olhoro qoll'e?”	“l'e mit t'olhoro qoll'e-0?”	that.one 1PL hare be.where(-INTERR.3SG)	«Льэ мит чолҕоро хол льэ?»	«Где наш заяц?»	“Where is our hare?”	「わたしたちのウサギはどこにいるんだい？」	101(32.79)
32_TMI20070725T2-98	“mit t'olhoro pude jōdejbedek,” moni.	“mit t'olhoro pude jōde-j=bed-ek,” mon-i.	1PL hare outside play-JPTCP=NMLZ-PRD say-IND.INTR.3SG	«Мит чолҕоро пудэ йоодэй бэдэк», — мони.	«Наш заяц играл на улице.	“Our hare was playing outside.	「わたしたちのウサギは外で遊んでいた。	102(32.8)
32_TMI20070725T2-99	“tāt me_šewret',” moni.	“tāt me=šewre-t',” mon-i.	ANPH:ADV AFF=escape:PFV-IND.INTR.3SG say-IND.INTR.3SG	«Таат мэ шэурэч», — мони.	Потом он убежал», — сказала старуха.	Then he ran away,” the old woman said.	そして逃げてしまった」	102(32.81)
32_TMI20070725T2-100	tamunge moni:	tamun-ge mon-i:	DST-LOC say-IND.INTR.3SG	Тамунгэ мони:	И сказала:	And she said,	そして言った：	102(32.82)
32_TMI20070725T2-101	“tīne mod'īli_elō,” moni.	“tīne mo-d'īli=elō,” mon-i.	PROX:TMP say-IND.INTR.1PL=SFC say-IND.INTR.3SG	«Тиинэ модьиили элоо, — мони.	«Мы же говорили.	“We were talking.	「さっきわたしたちは言ったじゃないか。	102(32.82)
32_TMI20070725T2-102	“mitn'e, mitke nemedie öjl'e legōlben.	“mit-n'e, mit-ke neme-die öjl'e-0 legō-l=ben.	1PL-COM 1PL-LOC what-DIM not.exist(-IND.INTR.3SG) eat:RES-AN=NMLZ	Митньэ, миткэ нэмэдиэ ѳйльэ лэгоол бэн.	Нам нечего есть.	We had nothing to eat.	わたしたちには何も食べるものがない。	102(32.83)
32_TMI20070725T2-103	mit t'olhoro lekke.	mit t'olhoro lek-ke.	1PL hare eat-IMP.1PL	Мит чолҕоро лэккэ.	Давай съедим нашего зайца.	Let's eat our hare, we said.	だからわたしたちのウサギを食べよう、と。	102(32.83)
32_TMI20070725T2-104	tamun medidege me_šewret'.”	tamun medi-dege me=šewre-t'.”	DST hear-POSS.3:DS AFF=escape:PFV-IND.INTR.3SG	Тамун мэдидэгэ мэ шэурэч».	Он услышал это и вот убежал».	He heard it and ran away.”	それを聞いて逃げたんだよ」	102(32.84)
32_TMI20070725T2-105	a tāt'ile:	a tāt'ile:	and(Rus.) then	А таачилэ:	Потом старик сказал:	Then the old man said,	すると（おじいさんは言った）：	102(32.85)
32_TMI20070725T2-106	“öjl'e,” moni, “tetsam lektele me_l'ejek!” moni.	“öjl'e,” mon-i, tetsam lek-tele me=l'e-jek!” mon-i.	no say-IND.INTR.3SG 2SG:INTNS eat-SS.SEQ AFF=exist-IND.INTR.2SG  say-IND.INTR.3SG	«Өйльэ! — мони, — тэт сам лэктэлэ мэ льэйэк! — мони.	«Неправда! Это ты одна съела!	“It's a lie! You've eaten it alone!	「いいや、おまえ１人で食べたんだな。	102(32.85, 32.86)
32_TMI20070725T2-107	“me_kimdān'erīmek metul!” moni.	“me=kimdān'erī-mek met-ul!” mon-i.	AFF=deceive:APPL-IND.TR.2SG 1SG-ACC  say-IND.INTR.3SG	Мэ кимдааньэриимэк мэтул!» — мони.	Ты обманула меня!»	You've cheated me!”	騙したんだな、わたしを！」	102(32.87)
32_TMI20070725T2-108	tāt terikiedie egiej.	tāt terikie-die egie-j.	ANPH:ADV old.woman-DIM stand:INCH-IND.INTR.3SG	Таат тэрикиэдиэ эгиэй.	Тут старуха встала.	Then the old woman stood up.	おばあさんは立ち上がった。	102(32.88)
32_TMI20070725T2-109	terikiediegele tāt qaŋinām.	terikie-die-gele tāt qaŋinā-m.	old.woman-DIM-ACC ANPH:ADV chase:IPFV:INCH-IND.TR.3SG	Тэрикиэдиэгэлэ таат хаӈинаам.	Старик начал гоняться за старухой.	The old man started running after her.	おじいさんはおばあさんを追いかけまわしだした。	102(32.89)
32_TMI20070725T2-110	šöštok, d'e ohōj.	šöštok, d'e ohō-j.	hearth INTJ stand-IND.INTR.3SG	Шөшток, дьэ оҕоой.	Стоял шесток (печка).	There was a hearth (a stove).	火を起こす台があった。	102(32.9)
32_TMI20070725T2-111	tāt qaŋinām.	tāt qaŋinā-m.	ANPH:ADV chase:IPFV:INCH-IND.TR.3SG	Таат хаӈинаам.	Начал (за ней) гоняться (вокруг шестка).	He started running (after her) (around the hearth).	追いかけまわしはじめた。	102(32.91)
32_TMI20070725T2-112	terikiedie l'egi mured igejegi pejžet'.	terikie-die l'e-gi mure-d igeje-gi pejže-t'.	old.woman-DIM that.one-POSS.3 shoes-GEN string-POSS.3 come.undone-IND.INTR.3SG	Тэрикиэдиэ льэги мурэд игэйэги пэйжэч.	У старухи развязался шнурок от обуви.	The old woman's footwear lace untied.	おばあさんのあれが、靴の紐がほどけた。	102(32.92)
32_TMI20070725T2-113	tāt tāt qonut qonut pulundiedie tāt tude, tiŋ terikiedie l'ege, terikiedie n'ohoj.	tāt tāt qon-u-t qon-u-t pulun-die-die tāt tude, tiŋ terikie-die l'e-ge, terikie-die n'oho-j.	ANPH:ADV ANPH:ADV go-E-SS go-E-SS old.man-DIM-DIM ANPH:ADV 3SG:GEN PROX:ATTR old.woman-DIM that.one-LOC old.woman-DIM fall.down-IND.INTR.3SG	Таат таат хонут хонут пулундиэдиэ таат тудэ, тиӈ тэрикиэдиэ льэгэ, тэрикиэдиэ ньоҕой.	Затем старик всё ходил за своей старухой и .... старуха упала.	The old man was walking after his wife for some time and the old woman fell.	そしてずっと追いかけておじいさんは自分のこのおばあさんのあれに...、おばあさんは転んだ。	102(32.93)
32_TMI20070725T2-114	nastupil_na_etot_verëvochku	nastupil_na_etot_verëvochku	he.stepped.on.the.lace(Rus.)	Наступил на этот верёвочку.	Наступил на этот верёвочку.	He stepped on the lace.	おじいさんは紐を踏んだ。	102(32.94)
32_TMI20070725T2-115	starukha_upala.	starukha_upala.	the.old.woman.fell.down(Rus.)	Старуха упала.	Старуха упала.	The old woman fell down.	おばあさんは転んだ。	102(32.94)
32_TMI20070725T2-116	Tāt d'e: “tet iril juöt_ie!” moni.	tāt d'e: “tet iril juö-t=ie!” mon-i.	ANPH:ADV INTJ 2SG belly see-FUT:IND.TR.1SG=SFC  say-IND.INTR.3SG	Таат дьэ: «Тэт ирил йуѳт иэ!» — мони.	Потом старик сказал: «Вот посмотрю я на твоё брюхо!»	Then, the old man said, “Now, I'll take a look at your belly!”	そして、「おまえの腹を見てやる」とおじいさんは言った。	102(32.95)
32_TMI20070725T2-117	t'ohojelek minmele.	t'ohoje-lek min-mele.	knife-FOC take-OF.3SG	Чоҕойэлэк минмэлэ.	Взял в руки нож.	He took a knife.	ナイフを手にした。	102(32.96)
32_TMI20070725T2-118	tāt ill'ajm.	tāt ill'aj-m.	ANPH:ADV rip.up-IND.TR.3SG	Таат илльайм.	Затем вспорол ножом живот старухи.	He ripped open the old woman's belly with his knife.	そして（おばあさんの腹を）切り裂いた。	102(32.96)
32_TMI20070725T2-119	öjl'e.	öjl'e-0.	not.exist(-IND.INTR.3SG)	Өйльэ.	Ничего не было.	There was nothing.	なかった。	102(32.97)
32_TMI20070725T2-120	ā nohīgi_ere l'ej, iride molho.	ā nohī-gi=ere l'e-j, iri-de molho.	INTJ thimble-POSS.3=EMPH exist-IND.INTR.3SG belly-POSS.3:GEN in	Аа, ноҕииги эрэ льэй, иридэ молҕо.	Один напёрсток лежал в животе.	Only the thimble was in her belly.	指抜きだけがあった、彼女の腹の中には。	102(32.98)
32_TMI20070725T2-121	tabun, “ō,” moni.	tabun, “ō,” mon-i.	DST INTJ say-IND.INTR.3SG	Табун: «Оо», — мони.	«О-о!» — он сказал.	“Oh!” he said.	おじいさんは、「おお」と言った。	102(32.99)
32_TMI20070725T2-122	tāt īdem.	tāt īde-m.	ANPH:ADV sew-IND.TR.3SG	Таат иидэм.	И зашил живот.	And he stitched up her belly.	腹を縫い合わせた。	102(32.99)
32_TMI20070725T2-123	īdelle:	īde-lle:	sew-SS.SEQ	Иидэллэ:	Он зашил живот и сказал:	He stitched up her belly and said,	縫い合わせてから（言った）：	102(32.1)
32_TMI20070725T2-124	“d'e terike egiek.”	“d'e terike egie-k.”	INTJ old.woman stand:INCH-IMP.2SG	«Дьэ тэрикэ эгиэк».	«Жена, вставай!»	“Wife, get up!”	「妻よ、起きろ」	102(32.1)
32_TMI20070725T2-125	terike_kakoj_tam?	terike_kakoj_tam?	what.wife.is.ther(Rus.)	Тэрикэ какой там?	Какая там жена!	There was no wife anymore!	どんな妻がいるもんか。	102(32.101)
32_TMI20070725T2-126	qajaq tāhar amdejbedek.	qajaq tāhar amde-j=bed-ek.	INTJ even die-JPTCP=NMLZ-PRD	Хайах тааҕар амдэй бэдэк.	Она уже была мертва.	She was already dead.	彼女はもう死んでいたんだ。	102(32.101)
32_TMI20070725T2-127	tāt ibel'ej.	tāt ibel'e-j.	ANPH:ADV cry-IND.INTR.3SG	Таат ибэльэй.	Потом он плакал.	Then he cried.	そしておじいさんは泣いた。	102(32.102)
32_TMI20070725T2-128	“met terike qindī kudde_elō!”	“met terike qindī kudde-0=elō!”	1SG old.woman PROX:LOC kill(-IND.TR.1SG)=SFC	«Мэт тэрикэ хиндии куддэ элоо».	«Я же убил свою жену!»	“I've killed my wife!”	「わたしは妻を殺してしまったではないか！」	102(32.103)
32_TMI20070725T2-129	tāt tāt'ile tude terikegele penim.	tāt tāt'ile tude terike-gele peni-m.	ANPH:ADV then 3SG:GEN old.woman-ACC put-IND.TR.3SG	Таат таачилэ тудэ тэрикэгэлэ пэним.	Он оставил тело жены.	He left his wife's body.	そして自分の妻を置いた。	102(32.104)
32_TMI20070725T2-130	tāt:	tāt:	ANPH:ADV	Таат:	Потом сказал:	Then he said,	そして（言った）：	103(32.105)
32_TMI20070725T2-131	“met t'āšet qonteje,” moni.	“met t'āšet qon-teje,” mon-i.	1SG now go-FUT:IND.INTR.1SG say-IND.INTR.3SG	«Мэт чаашэт хонтэйэ, — мони.	«Сейчас я пойду.	“Now I'll go out.	「わたしは今から行くぞ。	103(32.105)
32_TMI20070725T2-132	“taŋ t'olhoro met t'āšet nugut,” moni.	“taŋ t'olhoro met t'āšet nugu-t,” mon-i.	DST.ATTR hare 1SG now find-FUT:IND.TR.1SG say-IND.INTR.3SG	Таӈ чолҕоро мэт чаашэт нугут», — мони.	Я найду того зайца!»	I'll find that hare!”	あのウサギをこれから見つけてやる」	103(32.106)
32_TMI20070725T2-133	qoni.	qon-i.	go-IND.INTR.3SG	Хони.	Пошёл.	He went off.	行った。	103(32.107)
32_TMI20070725T2-134	t'olhorādie l'ege....	t'olhorā-die l'e-ge....	hare-DIM that.one-LOC	Чолҕораадиэ льэгэ ....	Заяц это ...	The hare that ...	ウサギはあれに...。	103(32.108)
32_TMI20070725T2-135	a tāt'ile mid'um.	a tāt'ile mid'-u-m.	and(Rus.) then take-E-IND.TR.3SG	А таачилэ мидьум.	Затем он взял зайца.	Then he caught the hare.	そしてそれから捕まえた。	103(32.109)
32_TMI20070725T2-136	taŋ pulundiedie kiet'.	taŋ pulun-die-die kie-t'.	DST.ATTR old.man-DIM-DIM come-IND.INTR.3SG	Таӈ пулундиэдиэ киэч.	Старик пришёл.	The old man returned.	おじいさんは帰ってきた。	103(32.11)
32_TMI20070725T2-137	t'olhoroloq īdiel'elmele,	t'olhoro-loq īdie-l'el-mele,	hare-FOC get.caught:CAUS-INFR-OF.3SG	Чолҕоролох иидиэльэлмэлэ.	Он поймал зайца.	He caught the hare.	彼はウサギを捕まえた。	103(32.11)
32_TMI20070725T2-138	taŋ t'olhoro tude kapkange l'ege, l'ege, igel'el.	taŋ t'olhoro tude kapkan-ge l'e-ge, l'e-ge, ige-l'el-0.	DST.ATTR hare 3SG:GEN trap(Rus.)-LOC that.one-LOC that.one-LOC get.caught-INFR(-IND.INTR.3SG)	Таӈ чолҕоро тудэ капкангэ льэгэ, льэгэ, игэльэл.	Этот заяц попался в его капкан.	The hare fell into his trap.	そのウサギは罠にかかった。	103(32.11)
32_TMI20070725T2-139	tamungele ket'īm.	tamun-gele ket'ī-m.	DST-ACC bring-IND.TR.3SG	Тамунгэлэ кэчиим.	Он принёс это.	He brought it.	それを運んできた。	103(32.111)
32_TMI20070725T2-140	qāqā juödege šoromolek ewrel.	qāqā juö-dege šoromo-lek ewre-l.	grandfather see-POSS.3:DS person-FOC walk-SF	Хаахаа йуѳдэгэ шоромолэк эурэл.	Старик увидел — человек ходит.	The old man saw someone walking.	おじいさんが見ると、人が歩いていた。	103(32.112)
32_TMI20070725T2-141	tāt juödege taŋ terikiedie ed'iel'el.	tāt juö-dege taŋ terikie-die ed'ie-l'el-0.	ANPH:ADV see-POSS.3:DS DST.ATTR old.woman-DIM be.alive:INCH-INFR(-IND.INTR.3SG)	Таат йуѳдэгэ таӈ тэрикиэдиэ эдьиэльэл.	Увидел: старуха ожила.	He saw that the old woman had come to life.	そして見ると、おばあさんが生き返っていた。	103(32.113)
32_TMI20070725T2-142	eto_babushka_ozhila.	eto_babushka_ozhila.	the.old.woman.came.to.life(Rus.)	Это бабушка ожила.	Это бабушка ожила.	It was the old woman who had come to life.	おばさんは生き返っていたんだ。	103(32.114)
32_TMI20070725T2-143	khodit.	khodit.	she.walked(Rus.)	Ходит.	Ходит.	She walked.	歩いていた。	103(32.114)
32_TMI20070725T2-144	“pulut, mā, met tetin legulek āme.”	“pulut, mā, met tet-in legul-ek ā-me.”	old.man INTJ 1SG 2SG-DAT food-FOC make-OF.1SG	«Пулут, маа, мэт тэтин лэгулэк аамэ».	«Старик, вот, я тебе готовлю еду».	“Old man, here, I'm preparing meal for you.”	「夫よ、ほら、わたしはおまえに食事を作っている」	103(32.115)
32_TMI20070725T2-145	taŋ tude pulut:	taŋ tude pulut:	DST.ATTR 3SG:GEN old.man	Таӈ тудэ пулут:	Её муж сказал:	Her husband said,	おじいさんは（言った）：	103(32.116)
32_TMI20070725T2-146	“qaja met tīne tetul t'ohojele ill'ajmebedek_elō.”	“qaja met tīne tet-ul t'ohoje-le ill'aj-me=bed-ek=elō.”	INTJ 1SG PROX:TMP 2SG-ACC knife-INS rip.up-MPTCP.1SG=NMLZ-PRD=SFC	«Хайа, мэт тиинэ тэтул чоҕойэлэ илльаймэ бэдэк элоо».	«Как! Я же тебе давеча ножом распорол живот?»	“What! I just ripped open your belly with the knife.”	「おや、わたしはさっきおまえをナイフで腹を裂いたんじゃなかったか」	103(32.116)
32_TMI20070725T2-147	tamunge moni:	tamun-ge mon-i:	DST-LOC say-IND.INTR.3SG	Тамунгэ мони:	Тогда старуха ответила:	And the old woman answered,	するとおばあさんは言った：	103(32.117)
32_TMI20070725T2-148	“öjl'e.”	“öjl'e.”	no	«Өйльэ».	«Нет».	“No.”	「ちがうよ」	103(32.117)
32_TMI20070725T2-149	“met ien paj monut t'uŋreje,” moni.	“met ien paj mon-u-t t'uŋre-je,” mon-i.	1SG other woman say-E-SS think-IND.INTR.1SG say-IND.INTR.3SG	«Мэт иэн пай монут чуӈрэйэ», — мони.	«Я подумал, что ходит другая женщина».	“I thought it was another woman walking.”	「わたしはほかの女だと思っていた」	103(32.118)
32_TMI20070725T2-150	“öjl'e met met!	“öjl'e met met!	no 1SG 1SG	«Өйльэ мэт мэт!	«Да нет же, это я!	“No, it's me!	「ちがうよ、わたし、わたし。	103(32.119)
